2011 Local Government Area Code (LGA),2011 Local Government Area Name (LGA),Usual Resident Population,Score,RankAU,DecileAU,PercentileAU,StateSTATE,RankSTATE,DecileSTATE,PercentileSTATE,Minimum score for SA1s in area,Maximum score for SA1s in area,% Usual Resident Population without a SA1 level score
59320,Woodanilling (S),416.9989992,1045.781095,481,9,86,WA,117,9,84,1045.781095,1045.781095,0
59330,Wyalkatchem (S),524,983.7108463,383,7,68,WA,80,6,58,912.638435,1092.551206,0
59340,Wyndham-East Kimberley (S),7798.07428,974.0393603,348,7,62,WA,70,6,51,808.5274572,1090.742346,0.002949446
59350,Yalgoo (S),402,955.9889993,278,5,50,WA,51,4,37,955.9889993,955.9889993,0
59360,Yilgarn (S),1642,951.6232677,254,5,45,WA,43,4,31,902.1842386,1074.571818,0.231425091
59370,York (S),3379,971.4086922,341,7,61,WA,69,5,50,898.1960655,1087.014224,0
60210,Break O'Day (M),6201.847445,898.8301312,51,1,10,TAS,9,4,NA,798.9239801,1012.923708,0
60410,Brighton (M),15441.00097,832.7353933,11,1,2,TAS,1,1,NA,669.4122298,996.0972796,0
60610,Burnie (C),19316.43728,898.9475579,52,1,10,TAS,10,4,NA,684.3339151,1131.930527,0.000155308
60810,Central Coast (M),21392.62521,922.0395884,121,3,22,TAS,18,7,NA,775.4444777,1236.627677,0
61010,Central Highlands (M),2262.260309,911.1129563,83,2,15,TAS,14,5.00E+00,NA,8.32E+02,999.928572,1.56825E-06
61210,Circular Head (M),7967.006065,896.971359,49,1,9,TAS,7,3,NA,752.0089136,984.225795,0.001882765
61410,Clarence (C),51878.25461,985.8501537,387,7,69,TAS,26,9,NA,711.4209147,1153.279683,0.008866914
61510,Derwent Valley (M),9687.949606,851.1502946,16,1,3,TAS,3,2,NA,713.1817751,965.8389657,0.000608912
61610,Devonport (C),24594.88702,897.5475865,50,1,9,TAS,8,3,NA,733.6342171,1084.464342,0
61810,Dorset (M),6805.00125,887.7991582,35,1,7,TAS,5,2,NA,778.8314747,974.1764076,0
62010,Flinders (M),770,986.7081157,392,7,70,TAS,27,10,NA,835.1135549,1007.029541,0
62210,George Town (M),6637.5683,845.7505848,13,1,3,TAS,2,1,NA,729.6851632,1025.946453,0
62410,Glamorgan/Spring Bay (M),4188.109789,923.6672737,133,3,24,TAS,20,7,NA,752.8841227,1016.16165,0.000716314
62610,Glenorchy (C),44729.66653,895.614596,47,1,9,TAS,6,3,NA,776.0735839,1043.50074,0.00058127
62810,Hobart (C),48741.4347,1118.546797,530,10,94,TAS,29,10,NA,947.0823212,1205.489246,0.000943756
63010,Huon Valley (M),15126.09509,941.9252151,218,4,39,TAS,22,8.00E+00,NA,8.27E+02,1100.50557,6.43578E-06
63210,Kentish (M),6091.039734,904.5345529,61,2,11,TAS,12,5,NA,808.3201313,982.9061457,0.001313405
63410,King Island (M),1570,932.906947,175,4,31,TAS,21,8,NA,898.5951876,1001.696433,0
63610,Kingborough (M),33895.58894,1038.776403,480,9,85,TAS,28,10,NA,879.1406554,1168.022089,0.00011801
63810,Latrobe (M),9830.448078,923.3310539,129,3,23,TAS,19,7,NA,780.9580813,1042.479903,0
64010,Launceston (C),64160.68185,944.6489914,228,5,41,TAS,24,9,NA,670.7658604,1154.384012,0.006499308
64210,Meander Valley (M),18867.38362,942.0781948,219,4,39,TAS,23,8,NA,834.6334734,1028.27654,0.000159005
64610,Northern Midlands (M),12247.72311,918.2307579,104,2,19,TAS,15,6,NA,769.8165584,1081.153026,0
64810,Sorell (M),13196.77838,920.1116245,111,2,20,TAS,16,6.00E+00,NA,8.06E+02,1035.137246,0
65010,Southern Midlands (M),6045.860081,901.3344314,55,1,10,TAS,11,4,NA,828.2272324,999.928572,0
65210,Tasman (M),2355.001002,921.4335942,119,3,22,TAS,17,6,NA,873.2550001,985.146144,0
65410,Waratah/Wynyard (M),13693.55666,909.4780751,80,2,15,TAS,13,5,NA,811.036945,1043.291475,0.000219081
65610,West Coast (M),4682,857.8446076,19,1,4,TAS,4,2,NA,777.4662395,906.0568766,0
65810,West Tamar (M),21835.79439,976.6845493,360,7,64,TAS,25,9,NA,770.9514134,1089.387108,0.000274778
70200,Alice Springs (T),25181,1024.63434,465,9,83,NT,16,9,NA,663.490522,1173.270948,0.00607601
70420,Barkly (S),6820,923.0638796,127,3,23,NT,9,6,NA,824.4504204,1068.512675,0.055571848
70540,Belyuen (S),181,791.212108,5,1,1,NT,1,1,NA,791.212108,791.212108,0
70620,Central Desert (S),3736,896.1319572,48,1,9,NT,6,4,NA,734.2635512,1012.911876,0.072537473
70700,Coomalie (S),1111,967.3884091,324,6,58,NT,10,6,NA,923.3391459,988.8984049,0
71000,Darwin (C),72972.13585,1047.608762,483,9,86,NT,17,10,NA,751.3453263,1252.094282,0.009373374
71300,East Arnhem (S),9102.00111,858.5589069,20,1,4,NT,3,2,NA,713.9710586,1038.674742,0.005383432
72200,Katherine (T),9183.770295,973.9448117,347,7,62,NT,11,7,NA,527.7721848,1076.849353,0
72300,Litchfield (M),18999.99526,975.3952235,354,7,63,NT,12,7,NA,894.5049507,1082.197065,0.046000012
72330,MacDonnell (S),5848,902.5622668,56,1,10,NT,7,4,NA,726.1742367,1155.07374,0.11627907
72800,Palmerston (C),27714,982.2319499,378,7,67,NT,13,8,NA,844.3981784,1105.982124,0.001731977
73600,Roper Gulf (S),6121.228704,853.6084528,18,1,4,NT,2,2,NA,701.1862529,1039.314563,0.024504884
74050,Tiwi Islands (S),2578,908.362662,75,2,14,NT,8,5,NA,836.8598518,945.2749545,0
74500,Victoria-Daly (S),5916.636993,877.4654878,28,1,5,NT,4,3,NA,682.8290801,993.7004272,0
74560,Wagait (S),368.0014518,1006.933781,443,8,79,NT,15,9,NA,903.2089173,1006.934063,0
74660,West Arnhem (S),6223.999857,879.7037878,30,1,6,NT,5,3,NA,711.0905101,1065.498898,0
79399,Unincorporated NT,7982.23048,1005.12577,438,8,78,NT,14,8,NA,903.2089173,1167.342442,0.104357408
89399,Unincorporated ACT,356526.998,1114.534888,528,10,94,ACT,1,NA,NA,887.0107205,1374.898532,0.015126479
