2011 Local Government Area Code (LGA),2011 Local Government Area Name (LGA),Usual Resident Population,Score,RankAU,DecileAU,PercentileAU,StateSTATE,RankSTATE,DecileSTATE,PercentileSTATE,Minimum score for SA1s in area,Maximum score for SA1s in area,% Usual Resident Population without a SA1 level score
29399,Unincorporated Vic,767.0099093,1017.118754,449,8,80,VIC,60,8,NA,984.316348,1025.980349,0.327258164
30250,Aurukun (S),1292,586.3219523,4,1,1,QLD,3,1,NA,586.3219523,586.3219523,0.002321981
30300,Balonne (S),4719,950.4348692,231,5,41,QLD,46,7,NA,850.6333891,1056.829969,0
30370,Banana (S),14451.01988,980.4466797,346,7,62,QLD,57,8,NA,715.7522669,1108.813857,0.000761192
30410,Barcaldine (R),3217,974.3484087,320,6,57,QLD,54,8,NA,856.8173769,1060.195414,0
30450,Barcoo (S),352,947.369365,224,4,40,QLD,45,7,NA,947.369365,947.369365,0
30760,Blackall Tambo (R),2209,944.9565921,212,4,38,QLD,43,6,NA,856.6810621,1084.811813,0
30900,Boulia (S),478,886.024207,51,1,10,QLD,18,3,NA,835.9709943,932.8351064,0
31000,Brisbane (C),1042074.366,1056.91313,512,10,91,QLD,74,10,NA,481.4644145,1210.257134,0.008118423
31750,Bulloo (S),402,984.9286915,366,7,65,QLD,60,9,NA,959.4450011,1011.447253,0
31820,Bundaberg (R),89785.999,916.8784177,102,2,19,QLD,27,4,NA,605.1372435,1109.988248,0.000267302
31900,Burdekin (S),17372.68214,944.3515714,208,4,37,QLD,42,6,NA,817.105484,1085.290924,0
31950,Burke (S),520.7110371,914.5435852,96,2,17,QLD,24,4,NA,891.5368288,929.1253356,0
32070,Cairns (R),156176.3417,974.8261331,322,6,57,QLD,55,8,NA,535.4272143,1170.706323,0.000486674
32250,Carpentaria (S),2052,865.3223933,44,1,8,QLD,17,3,NA,743.8453292,982.5768668,0
32260,Cassowary Coast (R),27675.98806,925.5666986,123,3,22,QLD,29,4,NA,674.4179052,1045.617045,0.001589394
32270,Central Highlands (R),28729.02846,1024.136291,462,9,82,QLD,70,10,NA,747.3165486,1138.059668,0
32310,Charters Towers (R),12157.00199,930.608875,138,3,25,QLD,31,5,NA,848.5088958,1055.712974,0
32330,Cherbourg (S),1223,555.6670063,2,1,1,QLD,2,1,NA,555.6670063,555.6670063,0
32450,Cloncurry (S),3231,934.0672915,156,3,28,QLD,35,5,NA,828.1833142,1001.728054,0
32500,Cook (S),4145.304929,897.9509494,66,2,12,QLD,19,3,NA,696.0873572,998.9300013,0.114616194
32600,Croydon (S),314,937.7275972,171,4,31,QLD,37,5,NA,937.7275972,937.7275972,0
32750,Diamantina (S),283,916.7771184,101,2,18,QLD,26,4,NA,916.7771184,916.7771184,0
32770,Doomadgee (S),1283.331276,617.1451744,7,1,2,QLD,6,1,NA,610.102309,929.1253356,0
33100,Etheridge (S),894,937.1363226,169,3,30,QLD,36,5,NA,929.4142074,950.7928957,0
33200,Flinders (S),1791,943.422063,199,4,36,QLD,40,6,NA,862.2101564,1050.436951,0
33220,Fraser Coast (R),95348.20247,908.4873492,81,2,15,QLD,21,3,NA,713.2669456,1083.250592,0.008946168
33360,Gladstone (R),57874.001,1006.997983,423,8,75,QLD,67,9,NA,820.7442348,1151.894533,0.000691157
33430,Gold Coast (C),494591,1015.760358,445,8,79,QLD,69,10,NA,733.5845074,1201.891035,0.002036026
33610,Goondiwindi (R),10627.47725,962.7302856,265,5,47,QLD,48,7,NA,744.3761661,1116.287112,0
33620,Gympie (R),45748.72512,915.6381725,98,2,18,QLD,25,4,NA,737.3632626,1040.115061,6.55538E-05
33800,Hinchinbrook (S),11551,944.0427645,204,4,37,QLD,41,6,NA,857.8843467,1036.256539,0.003549476
33830,Hope Vale (S),987.8784796,677.9351818,21,1,4,QLD,10,2,NA,677.9351818,677.9351818,0.015061042
33960,Ipswich (C),166865.6331,959.6143765,253,5,45,QLD,47,7,NA,617.0494462,1209.601965,0.003320037
33980,Isaac (R),22568,1028.363268,466,9,83,QLD,71,10,NA,906.4291582,1121.513114,0.001772421
34420,Kowanyama (S),1030,643.6022148,9,1,2,QLD,7,1,NA,643.6022148,643.6022148,0
34570,Lockhart River (S),488.47636,713.2387254,24,1,5,QLD,13,2,NA,705.1491567,880.958899,0
34580,Lockyer Valley (R),34948.99903,938.2189104,175,4,31,QLD,38,6,NA,774.8555513,1063.970526,0.008727002
34590,Logan (C),278080,965.291731,279,5,50,QLD,51,7,NA,668.6809185,1149.740418,0.000467491
34710,Longreach (R),4196,982.8121487,355,7,63,QLD,59,8,NA,914.5408052,1093.956137,0
34770,Mackay (R),112812,1007.068892,424,8,76,QLD,68,10,NA,813.0312991,1146.925115,0.001693082
34800,McKinlay (S),1056,1001.42906,412,8,73,QLD,64,9,NA,927.8064979,1054.024653,0
34830,Mapoon (S),263.9943408,739.7942809,29,1,6,QLD,15,3,NA,739.7924701,967.5379199,0.007546592
34860,Maranoa (R),13078,989.215331,383,7,68,QLD,62,9,NA,846.1958545,1086.663375,0
35010,Moreton Bay (R),377991.9941,999.0773232,406,8,72,QLD,63,9,NA,667.3537696,1187.816167,0.002957711
35250,Mornington (S),1139,668.5370104,15,1,3,QLD,9,2,NA,668.5370104,668.5370104,0.009657594
35300,Mount Isa (C),21236.95773,986.335102,372,7,66,QLD,61,9,NA,629.5902582,1185.849597,0
35600,Murweh (S),4613,946.7536586,221,4,40,QLD,44,6,NA,842.2166932,1063.4997,0
35670,Napranum (S),854.0091763,602.3595473,6,1,2,QLD,5,1,NA,602.3595473,602.3595473,0.00235264
35760,North Burnett (R),10128,917.0764392,104,2,19,QLD,28,4,NA,748.2683597,1063.35989,0
35780,Northern Peninsula Area (R),2299,750.3402359,30,1,6,QLD,16,3,NA,633.3361389,885.1012982,0.011744237
35790,Palm Island (S),2339,650.1494579,11,1,2,QLD,8,2,NA,650.1494579,650.1494579,0
35800,Paroo (S),1865,905.092775,73,2,13,QLD,20,3,NA,791.0458476,1063.250996,0
36070,Pormpuraaw (S),663,687.0808032,22,1,4,QLD,11,2,NA,687.0808032,687.0808032,0
36150,Quilpie (S),969,940.5240788,187,4,34,QLD,39,6,NA,886.3255425,1004.17007,0
36250,Redland (C),138641,1030.45163,469,9,84,QLD,72,10,NA,757.559926,1179.943674,0.00193305
36300,Richmond (S),826,964.0642033,273,5,49,QLD,50,7,NA,909.0245442,1032.992256,0.006053269
36360,Rockhampton (R),109369,966.0784386,282,5,50,QLD,52,7,NA,716.4717021,1136.895486,0.007497554
36510,Scenic Rim (R),36427,978.7533866,338,6,60,QLD,56,8,NA,780.8832899,1139.53556,0
36580,Somerset (R),21654.00098,932.2384514,148,3,27,QLD,33,5,NA,720.3447856,1022.916907,0
36630,South Burnett (R),31006.07241,913.532295,94,2,17,QLD,23,4,NA,764.5440557,1089.295863,0
36660,Southern Downs (R),33850.29673,928.893103,130,3,24,QLD,30,5,NA,759.6564302,1047.065688,0.00032496
36710,Sunshine Coast (R),306889.007,1001.465515,413,8,74,QLD,65,9,NA,759.951533,1222.908754,0.006067369
36810,Tablelands (R),43762.00498,932.2833131,149,3,27,QLD,34,5,NA,647.9592593,1061.077025,0.016247084
36910,Toowoomba (R),151215.4622,980.4950122,347,7,62,QLD,58,8,NA,764.5586376,1165.93669,0.005541761
36950,Torres (S),3255,910.1029715,87,2,16,QLD,22,3,NA,796.4522642,1012.3985,0.011674347
36960,Torres Strait Island (R),4243,729.0497886,27,1,5,QLD,14,2,NA,661.1032703,791.8307103,0
37010,Townsville (C),174464.3179,1002.371902,415,8,74,QLD,66,9,NA,643.7270036,1198.4114,0.014553119
37300,Weipa (T),3341.001014,1048.759937,501,9,89,QLD,73,10,NA,1028.456979,1068.112247,0.006884468
37310,Western Downs (R),31609.74394,962.9350565,269,5,48,QLD,49,7,NA,724.4033646,1080.266018,0
37340,Whitsunday (R),31392.99802,966.120603,283,6,51,QLD,53,8,NA,812.560116,1095.253513,0.009747397
37400,Winton (S),1338,930.7790505,139,3,25,QLD,32,5,NA,870.5280235,1039.195778,0
37550,Woorabinda (S),941.9715451,591.7663082,5,1,1,QLD,4,1,NA,588.6880983,1034.008384,0
37570,Wujal Wujal (S),269.0010125,697.1054125,23,1,5,QLD,12,2,NA,697.10481,857.1879284,0
37600,Yarrabah (S),2406,554.4049465,1,1,1,QLD,1,1,NA,551.3906271,558.1940534,0
40070,Adelaide (C),19606,1035.657562,482,9,86,SA,64,9,NA,908.6204696,1140.652891,0.034224217
40120,Adelaide Hills (DC),38600.60706,1077.287557,527,10,94,SA,69,10,NA,930.0525236,1155.430268,0.000362689
40220,Alexandrina (DC),23692.69224,969.1918443,298,6,53,SA,38,6,NA,842.9962944,1071.975629,0.000337657
40250,Anangu Pitjantjatjara (AC),2432.999,671.9045213,17,1,4,SA,1,1,NA,565.8026819,911.5867357,0.009863958
40310,Barossa (DC),22174,996.8544148,402,8,72,SA,55,8,NA,845.8344694,1094.646564,0
40430,Barunga West (DC),2467.136503,939.5156579,182,4,33,SA,26,4,NA,804.4565262,1041.617191,0
40520,Berri and Barmera (DC),10590.39663,898.5086908,67,2,12,SA,10,2,NA,760.1374667,1019.312696,0.000660976
40700,Burnside (C),42168,1090.189004,536,10,95,SA,71,10,NA,942.4796846,1177.379672,0
40910,Campbelltown (C),48182,1002.531308,416,8,74,SA,57,8,NA,792.3266633,1147.898221,0
41010,Ceduna (DC),3484.964032,922.0146642,114,3,21,SA,16,3,NA,552.6096198,1006.087742,0
41060,Charles Sturt (C),104921.8142,970.7171241,306,6,55,SA,40,6,NA,664.3270475,1104.610827,0.000142946
41140,Clare and Gilbert Valleys (,8749.713578,983.8181067,361,7,64,SA,48,7,NA,806.3842793,1076.353123,0
41190,Cleve (DC),1728.998006,994.6378392,397,8,71,SA,54,8,NA,921.9495681,1074.942787,0
41330,Coober Pedy (DC),1694,869.1704582,46,1,9,SA,5,1,NA,799.7043885,950.5816988,0.014757969
41560,Copper Coast (DC),12928.98774,909.5382398,83,2,15,SA,12,2,NA,739.4655487,1034.506387,0
41750,Elliston (DC),1044.999019,977.9585302,335,6,60,SA,46,7,NA,960.3614677,1043.984929,0
41830,Flinders Ranges (DC),1703,944.2397563,206,4,37,SA,27,4,NA,884.8785713,1040.778923,0
41960,Franklin Harbour (DC),1271.224015,951.1658507,236,5,42,SA,29,5,NA,922.8251333,1013.843599,0
42030,Gawler (T),20545.88418,951.6079536,237,5,42,SA,30,5,NA,727.958924,1121.294963,0
42110,Goyder (DC),4177.876762,931.1326621,140,3,25,SA,21,3,NA,841.3543055,1027.975294,0
42250,Grant (DC),7840.157556,994.4296329,396,8,71,SA,53,8,NA,840.7469902,1062.239724,0
42600,Holdfast Bay (C),34645.999,1033.838357,478,9,85,SA,63,9,NA,800.6636327,1131.320432,0
42750,Kangaroo Island (DC),4415,962.8704916,268,5,48,SA,35,5,NA,896.7829187,1028.047282,0
43080,Karoonda East Murray (DC),1035.26403,972.2196987,312,6,56,SA,41,6,NA,939.5024018,1012.019687,0
43220,Kimba (DC),1087.33472,1018.643498,453,9,81,SA,60,9,NA,956.0175392,1099.853386,0
43360,Kingston (DC),2290,955.0759046,245,5,44,SA,31,5,NA,874.5988507,1028.258211,0
43650,Light (RegC),13785.11582,1009.592902,432,8,77,SA,58,9,NA,858.315186,1114.098797,0
43710,Lower Eyre Peninsula (DC),4916.014869,993.5792418,394,7,70,SA,52,8,NA,939.8506697,1065.888855,0
43790,Loxton Waikerie (DC),11265.54342,931.9798664,146,3,26,SA,23,4,NA,710.3958288,1030.954389,0
43920,Mallala (DC),8333,962.4118977,263,5,47,SA,34,5,NA,843.2385765,1034.24847,0
44000,Maralinga Tjarutja (AC),73.3121616,727.7760698,26,1,5,SA,2,1,NA,727.7760698,727.7760698,0.004257978
44060,Marion (C),83005.00099,989.7653445,384,7,68,SA,50,7,NA,629.3987887,1133.55345,0.000469851
44210,Mid Murray (DC),8134.236089,917.3521557,105,2,19,SA,14,2,NA,812.3372497,1000.365048,0
44340,Mitcham (C),62912,1067.528601,521,10,93,SA,66,10,NA,815.0647918,1191.63002,0.008090666
44550,Mount Barker (DC),29806.39294,1021.06571,455,9,81,SA,61,9,NA,859.362879,1146.412394,0
44620,Mount Gambier (C),25253.72922,911.0834338,90,2,16,SA,13,2,NA,579.8640419,1132.529148,0
44830,Mount Remarkable (DC),2868.074185,969.715753,299,6,53,SA,39,6,NA,860.3496318,1059.664048,0
45040,Murray Bridge (RC),19741.95746,887.4716083,55,1,10,SA,7,1,NA,647.3401343,1033.754644,0.019501612
45090,Naracoorte and Lucindale (D,8118,975.225234,324,6,58,SA,44,7,NA,840.9974168,1094.627017,0
45120,Northern Areas (DC),4496.500012,964.5242172,274,5,49,SA,37,6,NA,872.6145008,1079.949831,0
45290,Norwood Payneham St Peters,34863,1029.997574,468,9,83,SA,62,9,NA,860.3559226,1148.267828,0
45340,Onkaparinga (C),159517,974.6492433,321,6,57,SA,43,6,NA,671.7079697,1151.841412,0.000219412
45400,Orroroo/Carrieton (DC),871.4258035,982.418568,352,7,63,SA,47,7,NA,924.457442,1059.086703,0
45540,Peterborough (DC),1733,807.5172913,34,1,7,SA,3,1,NA,698.9465801,934.1393478,0
45680,Playford (C),79082.16839,867.5985441,45,1,8,SA,4,1,NA,628.6848719,1113.983732,0.000177031
45890,Port Adelaide Enfield (C),112797.185,929.4684106,134,3,24,SA,20,3,NA,646.5367265,1127.127167,0.009361936
46090,Port Augusta (C),13978,897.0878507,64,2,12,SA,8,2,NA,468.225454,1085.174136,0.033266562
46300,Port Lincoln (C),14083,931.1410609,141,3,25,SA,22,4,NA,688.8950033,1057.812312,0
46450,Port Pirie City and Dists (,17359.87576,881.8144292,49,1,9,SA,6,1,NA,673.2736566,1072.933411,0.000230416
46510,Prospect (C),19950,1040.187689,487,9,87,SA,65,10,NA,960.3727244,1132.731165,0
46670,Renmark Paringa (DC),9231,907.3291427,79,2,14,SA,11,2,NA,747.2354665,1026.653122,0.000433323
46860,Robe (DC),1399,990.0005425,386,7,69,SA,51,8,NA,958.7923069,1048.090046,0
46970,Roxby Downs (M),4694,1086.493834,533,10,95,SA,70,10,NA,1063.230791,1102.600499,0.095014913
47140,Salisbury (C),129066.7199,924.4689134,118,3,21,SA,17,3,NA,699.7030757,1123.362403,0.002239152
47290,Southern Mallee (DC),2097.000625,972.9070926,314,6,56,SA,42,6,NA,901.4016101,1055.522911,0
47490,Streaky Bay (DC),2109.900051,963.4387465,271,5,48,SA,36,6,NA,910.5180453,1006.998747,0
47630,Tatiara (DC),6559,976.3574575,330,6,59,SA,45,7,NA,866.4489103,1077.247729,0
47700,Tea Tree Gully (C),95461.1107,1018.641757,452,9,81,SA,59,9,NA,895.1529818,1157.246209,0.004724437
47800,The Coorong (DC),5519.997384,935.4573581,159,3,29,SA,25,4,NA,721.6467114,1051.849627,0
47910,Tumby Bay (DC),2572.982195,961.3566909,260,5,47,SA,33,5,NA,852.5244482,1074.942787,0
47980,Unley (C),36813,1070.611725,522,10,93,SA,67,10,NA,939.8075288,1143.137654,0
48050,Victor Harbor (C),13843.05906,947.9091969,226,5,41,SA,28,4,NA,845.0604166,1052.852332,0
48130,Wakefield (DC),6663.40966,926.2518538,125,3,23,SA,18,3,NA,803.3940255,1034.674337,0
48260,Walkerville (M),7008,1076.14845,525,10,93,SA,68,10,NA,993.2382614,1160.354088,0
48340,Wattle Range (DC),11632.11322,926.6109678,127,3,23,SA,19,3,NA,724.6759542,1062.8567,0
48410,West Torrens (C),54932.00285,988.8847601,381,7,68,SA,49,7,NA,877.5662173,1126.103601,0.000145668
48540,Whyalla (C),22069.77401,897.35893,65,2,12,SA,9,2,NA,736.0342002,1095.216088,0.000317176
48640,Wudinna (DC),1255.766205,999.1321177,407,8,73,SA,56,8,NA,981.9699868,1099.853386,0
48750,Yankalilla (DC),4406.247685,956.8533056,247,5,44,SA,32,5,NA,892.0748521,1067.491099,0
48830,Yorke Peninsula (DC),11045.98895,933.3897039,152,3,27,SA,24,4,NA,520.6954657,1037.952641,0
49399,Unincorporated SA,4433.347174,918.6604863,107,2,19,SA,15,3,NA,619.5528185,1099.853386,0.014591422
50080,Albany (C),33614.00901,976.9228906,332,6,59,WA,64,5,46,762.3232372,1139.738505,0.011007315
50210,Armadale (C),62295,993.2632399,393,7,70,WA,82,6,59,786.5986213,1155.232061,0
50250,Ashburton (S),9994.957951,1029.247464,467,9,83,WA,110,8,79,906.0402852,1077.86367,0.404299645
50280,Augusta-Margaret River (S),11763.001,1012.636486,440,8,78,WA,98,8,71,895.9438165,1085.364706,0.000765111
50350,Bassendean (T),14404,1003.394739,417,8,74,WA,86,7,62,916.9846817,1091.476269,0.000208276
50420,Bayswater (C),61234,1022.614508,458,9,82,WA,105,8,76,832.6042591,1174.59787,4.89924E-05
50490,Belmont (C),35185.99055,989.9793383,385,7,69,WA,80,6,58,879.8658191,1122.190014,0.001562853
50560,Beverley (S),1565,936.0136671,165,3,30,WA,24,2,18,843.3091619,1032.676444,0
50630,Boddington (S),2226,1024.910677,464,9,83,WA,109,8,78,961.5847162,1062.408906,0
50770,Boyup Brook (S),1586,984.6212132,364,7,65,WA,73,6,53,900.4541566,1061.701894,0
50840,Bridgetown-Greenbushes (S),4333,967.8670567,291,6,52,WA,49,4,36,853.9194206,1027.332739,0
50910,Brookton (S),937,947.5739456,225,4,40,WA,33,3,24,872.6005126,1051.809969,0
50980,Broome (S),15010.80364,966.4712406,284,6,51,WA,47,4,34,629.8223476,1144.119891,0.000266475
51080,Broomehill-Tambellup (S),1144.999003,967.0326857,286,6,51,WA,48,4,35,848.0243811,1088.037019,0
51120,Bruce Rock (S),973,964.7558476,275,5,49,WA,44,4,32,899.5801862,1095.859768,0
51190,Bunbury (C),31340.99701,962.8683721,267,5,48,WA,43,4,31,729.2575769,1140.140492,0.01107176
51260,Busselton (S),30337.20797,1001.796637,414,8,74,WA,85,7,61,838.3710576,1124.285847,0.000428517
51310,Cambridge (T),24972.56621,1140.336429,560,10,100,WA,136,10,98,966.4767804,1195.186557,0.003123428
51330,Canning (C),85499.04991,1045.318567,497,9,88,WA,119,9,86,649.5773206,1188.455757,0.00018772
51400,Capel (S),14624.79203,1045.61086,498,9,89,WA,120,9,86,889.7386655,1177.396222,0
51470,Carnamah (S),540.9980123,980.3449947,344,7,61,WA,68,5,49,908.0209544,1070.153327,0
51540,Carnarvon (S),5785.995077,924.9994522,120,3,22,WA,17,2,13,432.6184976,1033.806012,0
51610,Chapman Valley (S),1166.603852,1015.159366,444,8,79,WA,102,8,73,981.2032158,1041.242132,0
51680,Chittering (S),4426,1041.820735,489,9,87,WA,117,9,84,969.2557454,1103.810263,0
51750,Claremont (T),9280.288824,1116.154159,552,10,98,WA,135,10,97,1053.652945,1164.942574,0
51820,Cockburn (C),89642.00099,1042.925176,491,9,87,WA,118,9,85,845.1070334,1245.841621,0.00284466
51890,Collie (S),9117,946.7303815,220,4,39,WA,32,3,23,781.5572171,1045.500668,0.001974334
51960,Coolgardie (S),3992.388196,934.2669842,157,3,28,WA,23,2,17,599.4535877,1008.524492,0.007263823
52030,Coorow (S),1069.001988,954.4282681,244,5,44,WA,37,3,27,872.7586162,1098.970851,0
52100,Corrigin (S),1067,975.5837069,325,6,58,WA,61,5,44,842.7201661,1077.167185,0
52170,Cottesloe (T),7598,1140.572946,561,10,100,WA,137,10,98,1010.892116,1188.286839,0
52240,Cranbrook (S),1079.000997,965.5354117,281,5,50,WA,46,4,33,869.5953842,1088.037019,0
52310,Cuballing (S),866,992.2100197,389,7,69,WA,81,6,58,960.5594446,1028.914262,0
52380,Cue (S),269,863.6908529,42,1,8,WA,10,1,8,835.2109075,1013.376147,0
52450,Cunderdin (S),1305,980.5221958,349,7,62,WA,69,5,50,948.006793,1065.168148,0
52520,Dalwallinu (S),1265,1014.476865,442,8,79,WA,100,8,72,909.8156487,1067.744864,0
52590,Dandaragan (S),3191,994.1654799,395,7,70,WA,83,6,60,906.4484773,1061.649738,0
52660,Dardanup (S),12397.01097,1016.114392,447,8,80,WA,103,8,74,765.7383165,1115.966312,0
52730,Denmark (S),5197,987.4619857,374,7,67,WA,75,6,54,834.567913,1063.479193,0
52800,Derby-West Kimberley (S),8455.273063,791.3514957,32,1,6,WA,5,1,4,412.6959391,1007.650052,0.196445459
52870,Donnybrook-Balingup (S),5317,988.911865,382,7,68,WA,79,6,57,845.0877729,1066.827239,0
52940,Dowerin (S),679,976.3412278,329,6,59,WA,63,5,46,922.0173637,1042.559533,0
53010,Dumbleyung (S),607,1010.708615,435,8,77,WA,95,7,68,901.8037364,1064.224526,0
53080,Dundas (S),1145,895.7047283,62,2,11,WA,11,1,8,851.7113948,963.5373351,0
53150,East Fremantle (T),6925,1106.176871,547,10,97,WA,134,10,96,1052.607727,1139.489963,0
53220,East Pilbara (S),11940,961.0806154,258,5,46,WA,39,3,28,581.1595903,1077.034579,0.416247906
53290,Esperance (S),13449,979.7076434,341,7,61,WA,66,5,48,751.0112737,1100.643082,0.000223065
53360,Exmouth (S),2386.003078,1014.752495,443,8,79,WA,101,8,73,951.8415092,1066.471658,1.29002E-06
53430,Fremantle (C),26562,1024.47263,463,9,82,WA,108,8,78,664.1487309,1143.535759,0.000112943
53520,Geraldton-Greenough (C),36451.39615,972.2123733,310,6,55,WA,55,4,40,734.9052591,1098.461276,0.000329206
53570,Gingin (S),4678,983.8635142,362,7,65,WA,71,6,51,923.1742364,1034.644748,0
53640,Gnowangerup (S),1274,987.5306225,375,7,67,WA,76,6,55,892.8332334,1108.311586,0
53710,Goomalling (S),985,961.2508496,259,5,46,WA,40,3,29,887.9108175,1045.296289,0
53780,Gosnells (C),106582,1004.625544,419,8,75,WA,88,7,63,785.7238082,1155.478021,0.007280779
53920,Halls Creek (S),3562.849017,671.0182155,16,1,3,WA,1,1,1,465.9980701,925.5164423,0
53990,Harvey (S),23228.99202,1009.834094,433,8,77,WA,94,7,68,765.5091856,1150.170688,0
54060,Irwin (S),3568,972.3988606,313,6,56,WA,57,5,41,905.6809906,1052.228032,0
54130,Jerramungup (S),1062.976943,1020.505481,454,9,81,WA,104,8,75,947.6187044,1072.109132,0.003749798
54170,Joondalup (C),152389.001,1092.901801,539,10,96,WA,132,10,95,967.4095154,1189.853625,0.000118119
54200,Kalamunda (S),53540.27394,1051.343205,508,9,90,WA,122,9,88,878.1994403,1157.147578,0.000416022
54280,Kalgoorlie/Boulder (C),31097.61181,1009.359582,431,8,77,WA,93,7,67,580.7345506,1185.92518,0
54340,Katanning (S),4183,908.7388804,82,2,15,WA,14,2,11,811.6034846,1066.070859,0
54410,Kellerberrin (S),1175.999941,904.7477395,72,2,13,WA,12,1,9,840.9461964,1021.209184,0
54480,Kent (S),516,1060.219649,516,10,92,WA,125,9,90,1046.036925,1076.657367,0
54550,Kojonup (S),1974,985.3791484,370,7,66,WA,74,6,53,894.8056825,1101.937515,0
54620,Kondinin (S),1041,983.662877,360,7,64,WA,70,6,51,870.1502122,1051.925985,0
54690,Koorda (S),434,964.8955611,276,5,49,WA,45,4,33,912.0157633,1052.81228,0
54760,Kulin (S),832,1005.58569,421,8,75,WA,89,7,64,899.1339031,1081.204603,0
54830,Kwinana (T),29234,962.8498375,266,5,48,WA,42,4,31,813.7528569,1134.062036,0.020626668
54900,Lake Grace (S),1368,1023.270097,459,9,82,WA,106,8,76,906.4498738,1081.895522,0
54970,Laverton (S),1227.674186,795.0697158,33,1,6,WA,6,1,5,655.9938264,880.1137906,0.417863311
55040,Leonora (S),2506,968.8249013,296,6,53,WA,53,4,38,895.9697807,1052.981132,0.40622506
55110,Mandurah (C),69960.00598,974.2222512,319,6,57,WA,59,5,43,702.1965025,1151.751623,0.000100057
55180,Manjimup (S),9193,945.6168823,215,4,39,WA,30,3,22,825.5102982,1066.89221,0
55250,Meekatharra (S),1374,856.5634685,38,1,7,WA,8,1,6,777.3383905,929.5121939,0
55320,Melville (C),95688.001,1092.084092,538,10,96,WA,131,10,94,795.1712992,1186.046736,1.04402E-08
55390,Menzies (S),383,675.2395666,20,1,4,WA,3,1,3,576.049549,789.4752611,0
55460,Merredin (S),3275,967.9989079,292,6,52,WA,50,4,36,920.1791285,1085.098461,0
55530,Mingenew (S),479,972.2174734,311,6,56,WA,56,5,41,873.2205367,1102.300405,0
55600,Moora (S),2478,970.6790003,305,6,54,WA,54,4,39,908.9443299,1067.762382,0
55670,Morawa (S),892,957.1869743,248,5,44,WA,38,3,28,826.4691347,1084.431677,0
55740,Mosman Park (T),8599,1087.418781,534,10,95,WA,130,10,93,966.488037,1167.240585,0
55810,Mount Magnet (S),643,861.8993293,40,1,8,WA,9,1,7,824.6463263,1036.625803,0
55880,Mount Marshall (S),478,1034.434074,480,9,85,WA,113,9,81,1027.788378,1044.959419,0
55950,Mukinbudin (S),497,1003.53871,418,8,74,WA,87,7,63,943.5842546,1060.436663,0
56020,Mullewa (S),715,941.0760788,189,4,34,WA,28,3,21,850.2209872,1082.684036,0
56090,Mundaring (S),36506.12281,1055.299878,510,10,91,WA,123,9,88,765.736073,1143.523008,0.040287159
56160,Murchison (S),115,910.0971153,86,2,16,WA,15,2,11,910.0971153,910.0971153,0
56230,Murray (S),14143.68742,975.6127798,326,6,58,WA,62,5,45,842.7239417,1102.203414,0.00049492
56300,Nannup (S),1267.998997,968.3211854,294,6,53,WA,51,4,37,913.2620042,1006.541226,0
56370,Narembeen (S),815,988.5412059,379,7,68,WA,78,6,56,928.4445384,1078.806421,0
56450,Narrogin (S),874,1057.489106,514,10,91,WA,124,9,89,1012.513427,1091.53045,0
56520,Narrogin (T),4226,931.775193,145,3,26,WA,22,2,16,792.4256982,1035.907927,0
56580,Nedlands (C),20513.71118,1143.95132,562,10,100,WA,138,10,99,1001.688011,1226.604634,0.006873452
56620,Ngaanyatjarraku (S),1438.325814,672.4306574,18,1,4,WA,2,1,2,644.3431636,702.1934105,0
56730,Northam (S),10569,938.198247,174,4,31,WA,25,2,18,759.1317835,1110.152057,0
56790,Northampton (S),3188,946.5146521,219,4,39,WA,31,3,23,851.5361022,1115.091827,0
56860,Nungarin (S),231,962.5540919,264,5,47,WA,41,3,30,962.5540919,962.5540919,0
56930,Peppermint Grove (S),1523,1155.43325,564,10,100,WA,139,10,100,1123.3037,1185.764614,0
57000,Perenjori (S),906,1007.921264,427,8,76,WA,91,7,66,952.8533151,1022.147151,0
57080,Perth (C),16735,1082.327766,530,10,94,WA,129,10,93,829.4464656,1189.350466,0.026232447
57140,Pingelly (S),1170,907.2824259,78,2,14,WA,13,1,10,838.8686934,1056.173348,0
57210,Plantagenet (S),4883,953.4779518,241,5,43,WA,35,3,26,860.1194512,1049.693951,0
57280,Port Hedland (T),15052.00206,1041.616086,488,9,87,WA,116,9,83,698.6815917,1140.680905,0.040924925
57350,Quairading (S),1042,929.8603691,136,3,25,WA,19,2,14,822.8962928,1035.20899,0
57420,Ravensthorpe (S),2123.014051,1007.580237,426,8,76,WA,90,7,65,922.6835184,1044.046368,0.001890732
57490,Rockingham (C),104075.998,1011.794642,439,8,78,WA,97,7,70,777.6722112,1175.096024,0.005034763
57560,Roebourne (S),22927.03691,1064.477067,519,10,92,WA,126,10,91,706.7133676,1164.072461,0.157632097
57630,Sandstone (S),105,931.6533035,144,3,26,WA,21,2,16,931.6533035,931.6533035,0
57700,Serpentine-Jarrahdale (S),17736.30661,1050.230904,502,9,89,WA,121,9,87,936.9077093,1116.659519,0.013362421
57770,Shark Bay (S),861.0049232,952.5128757,238,5,43,WA,34,3,25,880.1914657,1028.758389,0
57840,South Perth (C),40760.9983,1081.685412,529,10,94,WA,128,10,92,835.6340559,1160.776978,0.004710385
57910,Stirling (C),195643.999,1037.658262,483,9,86,WA,115,9,83,814.2180626,1199.9433,0.001717405
